subject,scenario,gesture_sequence,gesture_type,gesture_name,start_frame,end_frame,num_frames,duration_seconds,fps,video_length_frames
subject_13,scenario_i_d,gesture_9,9,Rotate CW,252,272,21,1.05,20.0,405
subject_13,scenario_i_d,gesture_9,9,Rotate CW,307,331,25,1.25,20.0,405
subject_13,scenario_i_d,gesture_9,9,Rotate CW,364,390,27,1.35,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,28,41,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,70,90,21,1.05,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,127,138,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,169,182,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,216,226,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,262,273,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,314,325,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_1,1,Swipe Left,362,373,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,4,22,19,0.95,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,60,81,22,1.1,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,118,138,21,1.05,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,180,200,21,1.05,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,240,262,23,1.15,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,306,327,22,1.1,20.0,405
subject_13,scenario_i_s,gesture_10,10,Rotate CCW,365,390,26,1.3,20.0,405
subject_13,scenario_i_s,gesture_11,11,Screenshot,15,25,11,0.55,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,34,40,7,0.35,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,67,81,15,0.75,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,120,132,13,0.65,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,173,185,13,0.65,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,227,234,8,0.4,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,280,290,11,0.55,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,338,347,10,0.5,20.0,395
subject_13,scenario_i_s,gesture_11,11,Screenshot,390,395,6,0.3,20.0,395
subject_13,scenario_i_s,gesture_12,12,Thumb Up,1,376,376,18.8,20.0,376
subject_13,scenario_i_s,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,19,30,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,67,77,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,114,125,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,161,174,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,211,222,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,261,274,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,310,319,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_2,2,Swipe Right,358,369,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,14,25,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,63,76,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,118,128,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,169,180,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,221,230,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,269,281,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,321,329,9,0.45,20.0,405
subject_13,scenario_i_s,gesture_3,3,Swipe Up,369,380,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,2,10,9,0.45,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,48,57,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,94,100,7,0.35,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,142,148,7,0.35,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,191,198,8,0.4,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,241,250,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,293,301,9,0.45,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,341,350,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_4,4,Swipe Down,392,403,12,0.6,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,25,35,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,80,94,15,0.75,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,140,152,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,197,209,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,254,269,16,0.8,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,313,327,15,0.75,20.0,405
subject_13,scenario_i_s,gesture_5,5,Zoom In,372,385,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,34,46,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,90,99,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,140,150,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,190,203,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,245,257,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,297,309,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_6,6,Zoom Out,348,361,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,25,30,6,0.3,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,70,82,13,0.65,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,126,131,6,0.3,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,177,186,10,0.5,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,229,236,8,0.4,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,281,291,11,0.55,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,335,342,8,0.4,20.0,405
subject_13,scenario_i_s,gesture_7,7,Select,388,395,8,0.4,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,4,19,16,0.8,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,56,72,17,0.85,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,105,121,17,0.85,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,156,171,16,0.8,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,211,224,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,263,277,15,0.75,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,314,327,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_8,8,Double Tap,365,378,14,0.7,20.0,405
subject_13,scenario_i_s,gesture_9,9,Rotate CW,34,58,25,1.25,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,91,108,18,0.9,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,145,166,22,1.1,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,200,225,26,1.3,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,261,284,24,1.2,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,319,341,23,1.15,20.0,402
subject_13,scenario_i_s,gesture_9,9,Rotate CW,385,401,17,0.85,20.0,402
subject_13,scenario_i_w,gesture_1,1,Swipe Left,31,43,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,77,86,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,122,130,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,163,172,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,210,216,7,0.35,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,254,264,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,299,311,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,345,353,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_1,1,Swipe Left,391,401,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,25,45,21,1.05,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,84,106,23,1.15,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,140,161,22,1.1,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,200,217,18,0.9,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,258,277,20,1.0,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,316,340,25,1.25,20.0,405
subject_13,scenario_i_w,gesture_10,10,Rotate CCW,378,401,24,1.2,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,1,12,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,49,61,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,103,112,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,155,164,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,207,217,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,261,273,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,314,326,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_11,11,Screenshot,371,384,14,0.7,20.0,405
subject_13,scenario_i_w,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_13,scenario_i_w,gesture_13,13,Clap,1,220,220,11.0,20.0,405
subject_13,scenario_i_w,gesture_13,13,Clap,222,374,153,7.65,20.0,405
subject_13,scenario_i_w,gesture_13,13,Clap,376,405,30,1.5,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,6,17,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,50,60,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,97,106,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,141,151,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,190,198,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,236,246,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,284,291,8,0.4,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,330,338,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_2,2,Swipe Right,377,383,7,0.35,20.0,405
subject_13,scenario_i_w,gesture_3,3,Swipe Up,44,52,9,0.45,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,91,98,8,0.4,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,137,149,13,0.65,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,186,195,10,0.5,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,236,244,9,0.45,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,282,291,10,0.5,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,330,337,8,0.4,20.0,389
subject_13,scenario_i_w,gesture_3,3,Swipe Up,377,386,10,0.5,20.0,389
subject_13,scenario_i_w,gesture_4,4,Swipe Down,1,9,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,48,57,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,90,97,8,0.4,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,137,145,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,182,190,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,231,238,8,0.4,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,280,287,8,0.4,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,323,334,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_4,4,Swipe Down,374,384,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,8,21,14,0.7,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,58,71,14,0.7,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,107,127,21,1.05,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,163,178,16,0.8,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,220,235,16,0.8,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,279,289,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,326,346,21,1.05,20.0,405
subject_13,scenario_i_w,gesture_5,5,Zoom In,391,405,15,0.75,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,16,27,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,66,82,17,0.85,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,119,130,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,175,185,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,221,227,7,0.35,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,229,235,7,0.35,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,279,292,14,0.7,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,331,342,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_6,6,Zoom Out,389,398,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,31,38,8,0.4,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,74,83,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,121,129,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,162,173,12,0.6,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,213,221,9,0.45,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,256,266,11,0.55,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,307,316,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_7,7,Select,362,371,10,0.5,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,12,28,17,0.85,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,58,77,20,1.0,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,109,124,16,0.8,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,155,170,16,0.8,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,197,215,19,0.95,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,248,264,17,0.85,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,296,311,16,0.8,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,340,362,23,1.15,20.0,405
subject_13,scenario_i_w,gesture_8,8,Double Tap,393,405,13,0.65,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,9,28,20,1.0,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,62,78,17,0.85,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,116,134,19,0.95,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,172,190,19,0.95,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,232,251,20,1.0,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,285,311,27,1.35,20.0,405
subject_13,scenario_i_w,gesture_9,9,Rotate CW,347,375,29,1.45,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,2,12,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,47,55,9,0.45,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,88,98,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,136,144,9,0.45,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,180,187,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,223,230,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,267,276,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,312,322,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,356,367,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_1,1,Swipe Left,401,405,5,0.25,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,30,53,24,1.2,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,85,107,23,1.15,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,140,163,24,1.2,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,196,218,23,1.15,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,245,280,36,1.8,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,303,330,28,1.4,20.0,405
subject_13,scenario_o_d,gesture_10,10,Rotate CCW,360,384,25,1.25,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,38,48,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,85,95,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,128,137,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,174,184,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,219,229,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,262,272,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,309,320,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,351,361,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_11,11,Screenshot,400,405,6,0.3,20.0,405
subject_13,scenario_o_d,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_13,scenario_o_d,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,17,24,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,61,67,7,0.35,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,101,110,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,146,153,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,185,198,14,0.7,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,233,244,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,277,287,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,317,332,16,0.8,20.0,405
subject_13,scenario_o_d,gesture_2,2,Swipe Right,368,377,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,33,42,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,78,90,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,125,136,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,171,181,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,218,231,14,0.7,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,267,280,14,0.7,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,316,326,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_3,3,Swipe Up,363,377,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,19,31,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,64,73,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,115,123,9,0.45,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,162,174,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,211,227,17,0.85,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,260,270,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,308,319,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_4,4,Swipe Down,361,370,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,6,13,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,59,68,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,113,123,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,167,183,17,0.85,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,215,228,14,0.7,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,270,282,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,326,338,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_5,5,Zoom In,384,395,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,30,46,17,0.85,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,84,98,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,141,154,14,0.7,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,192,212,21,1.05,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,251,263,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,302,314,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_6,6,Zoom Out,350,364,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,29,39,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,76,83,8,0.4,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,116,125,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,160,171,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,206,217,12,0.6,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,252,261,10,0.5,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,298,308,11,0.55,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,335,349,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_7,7,Select,384,396,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,1,13,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,43,57,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,88,105,18,0.9,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,132,147,16,0.8,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,176,190,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,216,230,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,258,272,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,297,311,15,0.75,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,339,351,13,0.65,20.0,405
subject_13,scenario_o_d,gesture_8,8,Double Tap,379,395,17,0.85,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,4,24,21,1.05,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,54,71,18,0.9,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,101,124,24,1.2,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,158,183,26,1.3,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,214,240,27,1.35,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,273,295,23,1.15,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,325,351,27,1.35,20.0,405
subject_13,scenario_o_d,gesture_9,9,Rotate CW,381,404,24,1.2,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,11,21,11,0.55,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,41,52,12,0.6,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,70,80,11,0.55,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,100,107,8,0.4,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,127,138,12,0.6,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,156,164,9,0.45,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,183,193,11,0.55,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,214,223,10,0.5,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,240,250,11,0.55,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,268,280,13,0.65,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,296,306,11,0.55,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,325,339,15,0.75,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,357,371,15,0.75,20.0,405
subject_14,scenario_i_d,gesture_1,1,Swipe Left,388,401,14,0.7,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,15,35,21,1.05,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,52,55,4,0.2,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,106,118,13,0.65,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,147,156,10,0.5,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,178,191,14,0.7,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,204,211,8,0.4,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,235,247,13,0.65,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,251,265,15,0.75,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,274,282,9,0.45,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,300,314,15,0.75,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,329,338,10,0.5,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,346,381,36,1.8,20.0,405
subject_14,scenario_i_d,gesture_10,10,Rotate CCW,396,403,8,0.4,20.0,405
subject_14,scenario_i_d,gesture_11,11,Screenshot,1,13,13,0.65,20.0,405
subject_14,scenario_i_d,gesture_11,11,Screenshot,31,38,8,0.4,20.0,405
subject_14,scenario_i_d,gesture_11,11,Screenshot,59,67,9,0.45,20.0,405
